Pièce		Occurrence	Traduction anglaise	Type	Zone géographique	Continent	Coordonnées	ID	Remarque	Auteur	Titre	Genre	Représentation	Décennie	Publication	Décennie			
ROTROU_DOMBERNARDDECABRERE	1	Sassaris	Sassari	Ville	Italie	Europe	40.72586, 8.55552	http://www.geonames.org/3167096		Rotrou, Jean de	Don Bernard de Cabrère	Tragi-comédie	1646	40	1647	40	http://dramacode.github.io/tcp5/rotrou_dombernarddecabrere.xml		
ROTROU_DOMBERNARDDECABRERE	1	Sora	Sora	Ville	Italie	Europe	41.71829, 13.61356	http://www.geonames.org/3166387		Rotrou, Jean de	Don Bernard de Cabrère	Tragi-comédie	1646	40	1647	40	http://dramacode.github.io/tcp5/rotrou_dombernarddecabrere.xml		
ROTROU_DOMBERNARDDECABRERE	3	Vas	Besalú	Ville	Péninsule Ibérique	Europe	42.20187, 2.69748	http://www.geonames.org/6534017	https://ca.wikipedia.org/wiki/Vescomtat_de_Bas	Rotrou, Jean de	Don Bernard de Cabrère	Tragi-comédie	1646	40	1647	40	http://dramacode.github.io/tcp5/rotrou_dombernarddecabrere.xml		
ROTROU_DOMBERNARDDECABRERE	1	Modique	Modica	Ville	Italie	Europe	36.85868, 14.75966	http://www.geonames.org/2524119/		Rotrou, Jean de	Don Bernard de Cabrère	Tragi-comédie	1646	40	1647	40	http://dramacode.github.io/tcp5/rotrou_dombernarddecabrere.xml		
ROTROU_DOMBERNARDDECABRERE	1	Murcie	Murcia	Région	Péninsule Ibérique	Europe	38, -1.5	http://www.geonames.org/2513413		Rotrou, Jean de	Don Bernard de Cabrère	Tragi-comédie	1646	40	1647	40	http://dramacode.github.io/tcp5/rotrou_dombernarddecabrere.xml		
ROTROU_DOMBERNARDDECABRERE	1	Leon	León	Région	Péninsule Ibérique	Europe	42.66667, -6	http://www.geonames.org/3118528		Rotrou, Jean de		Tragi-comédie	1646	40	1647	40	http://dramacode.github.io/tcp5/rotrou_dombernarddecabrere.xml		
																			
ROTROU_HERCULEMOURANT	2	Oetolie	Aetolia	Région	Grèce	Europe	38.5079025133, 21.7425252978	https://pleiades.stoa.org/places/540591		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	3	Némée	Nemea	Ville	Grèce	Europe	37.808904, 22.7108171	https://pleiades.stoa.org/places/570504		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	Afrique	Africa	Continent		Afrique	32.5, 7.5	https://pleiades.stoa.org/places/775		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	AEgée	Aegae	Ville	Anatolie	Asie	36.769676, 35.789487	https://pleiades.stoa.org/places/658368		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	Argos	Argos	Ville	Grèce	Europe	37.631561, 22.719464	https://pleiades.stoa.org/places/570106		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	2	Thessalie	Thessalia/Thessaly	Région	Grèce	Europe	37.5, 22.5	https://pleiades.stoa.org/places/991374		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	Pelion	Pelion	Montagne	Grèce	Europe	39.25, 23.25	https://pleiades.stoa.org/places/541021		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	Olympe	Olympus	Montagne	Grèce	Europe	40.085556, 22.358611	https://pleiades.stoa.org/places/491677		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	Osse	Ossa	Montagne	Grèce	Europe	39.7957751, 22.6851958	https://pleiades.stoa.org/places/540993		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	Averne	Avernus	Lac	Italie	Europe	40.838333, 14.075	https://pleiades.stoa.org/places/432712		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	Lerne	Lerna	Ville	Grèce	Europe	37.5512409, 22.7183258	https://pleiades.stoa.org/places/570424		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	2	Erèbe	Erebus		Enfers	Autre				Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
ROTROU_HERCULEMOURANT	1	Pénée	Pineios	Fleuve	Grèce	Europe	37.75, 21.25	https://pleiades.stoa.org/places/570579		Rotrou, Jean de	Hercule mourant	Tragédie	1634	30	1636	30	http://dramacode.github.io/tcp5/rotrou_herculemourant.xml	https://catalogue.bnf.fr/ark:/12148/cb312518904	https://gallica.bnf.fr/ark:/12148/bpt6k72394w
																			
SCARRON_DOMJAPHETDARMENIE	6	Madrid	Madrid	Ville	Péninsule Ibérique	Europe	40.4165, -3.70256	http://www.geonames.org/3117735		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	8	Séville	Seville	Ville	Péninsule Ibérique	Europe	37.38283, -5.97317	http://www.geonames.org/2510911		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	7	Arménie	Armenia	Pays	Arménie	Asie	40, 45	http://www.geonames.org/145495		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	3	Espagne	Spain	Pays	Péninsule Ibérique	Europe	40, -4	http://www.geonames.org/2510769		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	2	Chicuchiquizèque			Fiction	Autre					Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	2	Almodobar	Almodóvar del Campo	Ville	Péninsule Ibérique	Europe	38.70936, -4.17908	http://www.geonames.org/2521869	Bonne ville?	Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	3	Pérou	Peru	Pays	Amérique	Amérique	-10, -75.25	http://www.geonames.org/3932488		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Calabre	Calabria	Région	Italie	Europe	39, 16.5	http://www.geonames.org/2525468		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Portugal	Portugal	Pays	Péninsule Ibérique	Europe	39.6945, -8.13057	http://www.geonames.org/2264397		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Miros	PAS TROUVE	Ville	Péninsule Ibérique	Europe	PAS TROUVE	PAS TROUVE		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	2	Galice	Galicia	Région	Péninsule Ibérique	Europe	42.75508, -7.86621	http://www.geonames.org/3336902		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	2	Rome	Roma	Ville	Italie	Europe	41.89193, 12.51133	http://www.geonames.org/3169070		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	3	Tolède	Toledo	Ville	Péninsule Ibérique	Europe	39.8581, -4.02263	http://www.geonames.org/2510409		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Angleterre	England	Pays	Grande-Bretagne	Europe	52.16045, -0.70312	http://www.geonames.org/6269131		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Japon	Japan	Pays	Extrême-Orient	Asie	35.68536, 139.75309	http://www.geonames.org/1861060		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Ithaque	Ithaca	Île	Grèce	Europe	38.44193, 20.638399	https://pleiades.stoa.org/places/530905		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Rochesolles			Fiction	Autre				Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Gaule	Gaula	Région	Fiction	Europe				Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Castille	Castile	Région	Péninsule Ibérique	Europe	41, -3.5	http://www.geonames.org/3125826		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Orillane	Amazon River	Fleuve	Amérique	Amérique	-0.16667, -49	http://www.geonames.org/3407729		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Guyane	Guianas	Pays	Amérique	Amérique	4, -56	http://www.geonames.org/3378539		Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	18	Orgas	Orgaz	Ville	Péninsule Ibérique	Europe	39.64826, -3.87577	http://www.geonames.org/2513081	Ajouter	Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Allobroge	Allobroges	Pays	France	Europe	45.69480975, 6.259111	https://pleiades.stoa.org/places/167634	Ajouter	Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Annecy	Annecy	Ville	France	Europe	45.90621, 6.1267	http://www.geonames.org/3037543	Ajouter	Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE	1	Consuegre	Consuegra	Ville	Péninsule Ibérique	Europe	39.46246, -3.608	http://www.geonames.org/2519277	Ajouter	Scarron, Paul	Don Japhet d’Arménie	Comédie	1647	50	1653	50	http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml	https://catalogue.bnf.fr/ark:/12148/cb313084409	https://gallica.bnf.fr/ark:/12148/bpt6k70326x
																			
SCARRON_ECOLIERDESALAMANQUE	9	Tolède	Toledo	Ville	Péninsule Ibérique	Europe	39.8581, -4.02263	http://www.geonames.org/2510409		Scarron, Paul	L’Escolier de Salamanque	Tragi-comédie	1654	50	1655	50	http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml	https://catalogue.bnf.fr/ark:/12148/cb313084529	https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE	2	Madrid	Madrid	Ville	Péninsule Ibérique	Europe	40.4165, -3.70256	http://www.geonames.org/3117735		Scarron, Paul	L’Escolier de Salamanque	Tragi-comédie	1654	50	1655	50	http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml	https://catalogue.bnf.fr/ark:/12148/cb313084529	https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE	5	Salamanque	Salamanca	Ville	Péninsule Ibérique	Europe	40.96882, -5.66388	http://www.geonames.org/3111108		Scarron, Paul	L’Escolier de Salamanque	Tragi-comédie	1654	50	1655	50	http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml	https://catalogue.bnf.fr/ark:/12148/cb313084529	https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE	1	Rome	Roma	Ville	Italie	Europe	41.89193, 12.51133	http://www.geonames.org/3169070		Scarron, Paul	L’Escolier de Salamanque	Tragi-comédie	1654	50	1655	50	http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml	https://catalogue.bnf.fr/ark:/12148/cb313084529	https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE	3	Espagne	Spain	Pays	Péninsule Ibérique	Europe	40, -4	http://www.geonames.org/2510769		Scarron, Paul	L’Escolier de Salamanque	Tragi-comédie	1654	50	1655	50	http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml	https://catalogue.bnf.fr/ark:/12148/cb313084529	https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE	1	France	France	Pays	France	Europe	46, 2	http://www.geonames.org/3017382		Scarron, Paul	L’Escolier de Salamanque	Tragi-comédie	1654	50	1655	50	http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml	https://catalogue.bnf.fr/ark:/12148/cb313084529	https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE	1	Burgos	Burgos	Ville	Péninsule Ibérique	Europe	42.34106, -3.70184	http://www.geonames.org/3127461		Scarron, Paul	L’Escolier de Salamanque	Tragi-comédie	1654	50	1655	50	http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml	https://catalogue.bnf.fr/ark:/12148/cb313084529	https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE	1	Conciergerie	Conciergerie	Lieu	France	Europe	48.85588, 2.34685	http://www.geonames.org/6452877		Scarron, Paul	L’Escolier de Salamanque	Tragi-comédie	1654	50	1655	50	http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml	https://catalogue.bnf.fr/ark:/12148/cb313084529	https://gallica.bnf.fr/ark:/12148/bpt6k841852
																			
SCARRON_FAUSSEAPPARENCE	16	Madrid	Madrid	Ville	Péninsule Ibérique	Europe	40.4165, -3.70256	http://www.geonames.org/3117735		Scarron, Paul	La Fausse apparence	Tragi-comédie	1657	50	1663	60	http://dramacode.github.io/tcp5/scarron_fausseapparence.xml	https://catalogue.bnf.fr/ark:/12148/cb30186316v	https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE	11	Valence	Valencia	Ville	Péninsule Ibérique	Europe	39.46975, -0.37739	http://www.geonames.org/2509954		Scarron, Paul	La Fausse apparence	Tragi-comédie	1657	50	1663	60	http://dramacode.github.io/tcp5/scarron_fausseapparence.xml	https://catalogue.bnf.fr/ark:/12148/cb30186316v	https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE	2	Espagne	Spain	Pays	Péninsule Ibérique	Europe	40, -4	http://www.geonames.org/2510769		Scarron, Paul	La Fausse apparence	Tragi-comédie	1657	50	1663	60	http://dramacode.github.io/tcp5/scarron_fausseapparence.xml	https://catalogue.bnf.fr/ark:/12148/cb30186316v	https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE	1	Andalousie	Andalusia	Région	Péninsule Ibérique	Europe	37.6, -4.5	http://www.geonames.org/2593109		Scarron, Paul	La Fausse apparence	Tragi-comédie	1657	50	1663	60	http://dramacode.github.io/tcp5/scarron_fausseapparence.xml	https://catalogue.bnf.fr/ark:/12148/cb30186316v	https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE	4	Castille	Castile	Région	Péninsule Ibérique	Europe	41, -3.5	http://www.geonames.org/3125826		Scarron, Paul	La Fausse apparence	Tragi-comédie	1657	50	1663	60	http://dramacode.github.io/tcp5/scarron_fausseapparence.xml	https://catalogue.bnf.fr/ark:/12148/cb30186316v	https://gallica.bnf.fr/ark:/12148/bpt6k73882h
