Pièce		Occurrence	Traduction anglaise	Type	Zone géographique	Continent	Coordonnées	ID	Remarque	Auteur	Titre	Genre	Représentation	Décennie	Publication	Décennie			
SCARRON_FAUSSEAPPARENCE	1	Barcelone	Barcelona	Ville	Péninsule Ibérique	Europe	41.38879, 2.15899	http://www.geonames.org/3128760		Scarron, Paul	La Fausse apparence	Tragi-comédie	1657	50	1663	60	http://dramacode.github.io/tcp5/scarron_fausseapparence.xml	https://catalogue.bnf.fr/ark:/12148/cb30186316v	https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE	2	Lara	Jurisdicción de Lara	Région	Péninsule Ibérique	Europe	42.13896, -3.46111	http://www.geonames.org/6356476	Bonne ville? Pas bonne ID	Scarron, Paul	La Fausse apparence	Tragi-comédie	1657	50	1663	60	http://dramacode.github.io/tcp5/scarron_fausseapparence.xml	https://catalogue.bnf.fr/ark:/12148/cb30186316v	https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE	2	Alve	Alba de Tormes	Ville	Péninsule Ibérique	Europe	40.82922, -5.5085	http://www.geonames.org/6360266		Scarron, Paul	La Fausse apparence	Tragi-comédie	1657	50	1663	60	http://dramacode.github.io/tcp5/scarron_fausseapparence.xml	https://catalogue.bnf.fr/ark:/12148/cb30186316v	https://gallica.bnf.fr/ark:/12148/bpt6k73882h
																			
SCARRON_GARDIENDESOIMEME	13	Naples	Naples	Ville	Italie	Europe	40.85216, 14.26811	http://www.geonames.org/3172394		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
SCARRON_GARDIENDESOIMEME	20	Sicile	Sicily	Région	Italie	Europe	37.75, 14.25	http://www.geonames.org/2523119		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
SCARRON_GARDIENDESOIMEME	2	Espagne	Spain	Pays	Péninsule Ibérique	Europe	40, -4	http://www.geonames.org/2510769		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
SCARRON_GARDIENDESOIMEME	1	Louvre	Louvre	Lieu	France	Europe	48.86102, 2.33587	http://www.geonames.org/2997319		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
SCARRON_GARDIENDESOIMEME	7	Naple	Naples	Ville	Italie	Europe	40.85216, 14.26811	http://www.geonames.org/3172394		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
SCARRON_GARDIENDESOIMEME	1	Afrique	Africa	Continent		Afrique	32.5, 7.5	https://pleiades.stoa.org/places/775		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
SCARRON_GARDIENDESOIMEME	1	Tunis	Tunis	Ville	Afrique	Afrique	36.81897, 10.16579	http://www.geonames.org/2464470		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
SCARRON_GARDIENDESOIMEME	1	Alger	Algiers	Ville	Afrique	Afrique	36.73225, 3.08746	http://www.geonames.org/2507480		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
SCARRON_GARDIENDESOIMEME	1	Gaïette	Gaeta	Ville	Italie	Europe	41.21408, 13.57082	http://www.geonames.org/3176438		Scarron, Paul	Le Gardien de soi-même	Comédie			1655	50	http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml	https://catalogue.bnf.fr/ark:/12148/cb30186157w	
																			
SCUDERY_MORTDECESAR	4	Tibre	Tiber	Fleuve	Italie	Europe	41.74032, 12.23371	http://www.geonames.org/3165709		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Seine	Seine	Fleuve	France	Europe	49.44469, 0.38177	http://www.geonames.org/2975252		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Danube	Danube	Fleuve		Europe	45.33333, 29.66667	http://www.geonames.org/791630		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Gange	Ganges	Fleuve	Extrême-Orient	Asie	23.36667, 90.53333	http://www.geonames.org/1202950		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	12	Rome	Roma	Ville	Italie	Europe	41.891775, 12.486137	https://pleiades.stoa.org/places/423025		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Pharsale	Farsala	Ville	Grèce	Europe	39.30915475, 22.3563245	https://pleiades.stoa.org/places/541042		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Italie	Italy	Pays	Italie	Europe	42.83333, 12.83333	http://www.geonames.org/3175395		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Hircanie	Hyrcania	Région	Orient	Asie	37.1, 56.3	https://pleiades.stoa.org/places/942333		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	2	Capitole	Capitoline Hill	Lieu	Italie	Europe	41.8925778, 12.4822154	https://pleiades.stoa.org/places/347036492		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Tage	Tagus	Fleuve	Péninsule Ibérique	Europe	38.6764, -9.27933	http://www.geonames.org/2262787		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Ostie	Ostia	Ville	Italie	Europe	41.754855, 12.287656	https://pleiades.stoa.org/places/422995		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Aventin	Aventine Hill	Lieu	Italie	Europe	41.883333, 12.483333	https://pleiades.stoa.org/places/865014139	Lieu ou montagne?	Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Scythie	Scythie	Région	Orient	Asie	42.5, 27.5	https://pleiades.stoa.org/places/991379		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Antium	Anzio	Ville	Italie	Europe	41.44795, 12.628995	https://pleiades.stoa.org/places/422837		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Libye	Libya	Pays	Afrique	Afrique	28.9188417513, 22.0840920328	https://pleiades.stoa.org/places/991375	Bon id?	Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Arabie	Arabia	Région	Orient	Asie	27.5, 42.5	https://pleiades.stoa.org/places/29475		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	2	Afrique	Africa	Continent		Afrique	32.5, 7.5	https://pleiades.stoa.org/places/775		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Grande-Bretagne	Great-Britain	Pays	Grande-Bretagne	Europe	54.75844, -2.69531	http://www.geonames.org/2635167		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Espagne	Spain	Pays	Péninsule Ibérique	Europe	40, -4	http://www.geonames.org/2510769		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Grèce	Greece	Pays	Grèce	Europe	39, 22	http://www.geonames.org/390903		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Égypte	Egypt	Pays	Afrique	Afrique	27, 30	http://www.geonames.org/357994		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
SCUDERY_MORTDECESAR	1	Germanie	Germania	Pays	Allemagne	Europe	52.5, 7.5	https://pleiades.stoa.org/places/20468		Scudéry, Georges de	La Mort de César	Tragédie	1636	30	1637	30	http://dramacode.github.io/tcp5/scudery_mortdecesar.xml	https://catalogue.bnf.fr/ark:/12148/cb313417528	https://gallica.bnf.fr/ark:/12148/bpt6k71623z
																			
SCUDERY_ORANTE	5	Pise	Pisa	Ville	Italie	Europe	43.70853, 10.4036	http://www.geonames.org/3170647		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	8	Naples	Naples	Ville	Italie	Europe	40.85216, 14.26811	http://www.geonames.org/3172394		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	2	Florence	Florence	Ville	Italie	Europe	43.77925, 11.24626	http://www.geonames.org/3176959		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	1	Gange	Ganges	Fleuve	Extrême-Orient	Asie	23.36667, 90.53333	http://www.geonames.org/1202950		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	1	Osse	Ossa	Montagne	Grèce	Europe	39.7957751, 22.6851958	https://pleiades.stoa.org/places/540993		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	1	Pélion	Pelion	Montagne	Grèce	Europe	39.25, 23.25	https://pleiades.stoa.org/places/541021		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	1	France	France	Pays	France	Europe	46, 2	http://www.geonames.org/3017382		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	1	Troie	Troy	Ville	Anatolie	Asie	39.9574327844, 26.2384586227	https://pleiades.stoa.org/places/550595		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	1	Pouzzole	Pozzuoli	Ville	Italie	Europe	40.84394, 14.0952	http://www.geonames.org/3169984		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
SCUDERY_ORANTE	1	Italie	Italy	Pays	Italie	Europe	42.83333, 12.83333	http://www.geonames.org/3175395		Scudéry, Georges de	Orante	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_orante.xml	https://catalogue.bnf.fr/ark:/12148/cb360398455	https://catalogue.bnf.fr/ark:/12148/cb360398455
																			
SCUDERY_PRINCEDEGUISE	4	Sicile	Sicily	Région	Italie	Europe	37.75, 14.25	http://www.geonames.org/2523119		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	2	Naples	Naples	Ville	Italie	Europe	40.85216, 14.26811	http://www.geonames.org/3172394		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	1	Europe	Europa	Continent		Europe	48.69096, 9.14062	http://www.geonames.org/6255148		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	1	Messine	Messina	Ville	Italie	Europe	38.19394, 15.55256	http://www.geonames.org/2524170		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	1	Etna	Etna	Montagne	Italie	Europe	37.75029, 14.99466	http://www.geonames.org/2524810		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	1	Vésuve	Mount Vesuvius	Montagne	Italie	Europe	40.82293, 14.42874	http://www.geonames.org/3164481		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	1	Palerme	Palermo	Ville	Italie	Europe	38.13205, 13.33561	http://www.geonames.org/2523920		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	2	Grèce	Greece	Pays	Grèce	Europe	39, 22	http://www.geonames.org/390903		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	1	Italie	Italy	Pays	Italie	Europe	42.83333, 12.83333	http://www.geonames.org/3175395		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	1	Gaule	Gaul	Pays	France	Europe	45.57717715, 2.49095881905	https://pleiades.stoa.org/places/993		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
SCUDERY_PRINCEDEGUISE	1	Averne	Avernus	Lac	Italie	Europe	40.838333, 14.075	https://pleiades.stoa.org/places/432712		Scudéry, Georges de	Le Prince déguisé	Tragi-comédie	1635	30	1636	30	http://dramacode.github.io/tcp5/scudery_princedeguise.xml	https://catalogue.bnf.fr/ark:/12148/cb313417570	https://gallica.bnf.fr/ark:/12148/bpt6k5620674c
																			
SCUDERY_VASSALGENEREUX	1	Gaule armorique	Brittany	Région	France	Europe	48.5, -3.5	https://pleiades.stoa.org/places/69467		Scudéry, Georges de	Le Vassal généreux	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_vassalgenereux.xml	https://catalogue.bnf.fr/ark:/12148/cb31341762k	
SCUDERY_VASSALGENEREUX	1	Reims	Reims	Ville	France	Europe	49.25, 4.03333	http://www.geonames.org/2984114		Scudéry, Georges de	Le Vassal généreux	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_vassalgenereux.xml	https://catalogue.bnf.fr/ark:/12148/cb31341762k	
SCUDERY_VASSALGENEREUX	3	Paris	Paris	Ville	France	Europe	48.85341, 2.3488	http://www.geonames.org/2988507		Scudéry, Georges de	Le Vassal généreux	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_vassalgenereux.xml	https://catalogue.bnf.fr/ark:/12148/cb31341762k	
SCUDERY_VASSALGENEREUX	2	France	France	Pays	France	Europe	46, 2	http://www.geonames.org/3017382		Scudéry, Georges de	Le Vassal généreux	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_vassalgenereux.xml	https://catalogue.bnf.fr/ark:/12148/cb31341762k	
SCUDERY_VASSALGENEREUX	1	Gaules	Gaul	Pays	France	Europe	45.57717715, 2.49095881905	https://pleiades.stoa.org/places/993		Scudéry, Georges de	Le Vassal généreux	Tragi-comédie			1636	30	http://dramacode.github.io/bibdramatique/scudery_vassalgenereux.xml	https://catalogue.bnf.fr/ark:/12148/cb31341762k	
